DrugBank ID,Name,Type,UniProt ID,UniProt Name
DB09258,Bemiparin,SmallMoleculeDrug,P01008,Antithrombin-III
DB09258,Bemiparin,SmallMoleculeDrug,P05546,Heparin cofactor 2
DB09262,Imidafenacin,SmallMoleculeDrug,P11229,Muscarinic acetylcholine receptor M1
DB09262,Imidafenacin,SmallMoleculeDrug,P08172,Muscarinic acetylcholine receptor M2
DB09262,Imidafenacin,SmallMoleculeDrug,P20309,Muscarinic acetylcholine receptor M3
DB09265,Lixisenatide,SmallMoleculeDrug,P43220,Glucagon-like peptide 1 receptor
DB09266,Technetium Tc-99m tilmanocept,SmallMoleculeDrug,P22897,Macrophage mannose receptor 1
DB09270,Ubidecarenone,SmallMoleculeDrug,P56181,"NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial"
DB09270,Ubidecarenone,SmallMoleculeDrug,P31040,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial"
DB09272,Eluxadoline,SmallMoleculeDrug,P35372,Mu-type opioid receptor
DB09272,Eluxadoline,SmallMoleculeDrug,P41143,Delta-type opioid receptor
DB09272,Eluxadoline,SmallMoleculeDrug,P41145,Kappa-type opioid receptor
DB09273,Doxofylline,SmallMoleculeDrug,Q8IW54,"Phosphodiesterase 2A, cGMP-stimulated"
DB09273,Doxofylline,SmallMoleculeDrug,P29274,Adenosine receptor A2a
DB09273,Doxofylline,SmallMoleculeDrug,P07550,Beta-2 adrenergic receptor
DB09274,Artesunate,SmallMoleculeDrug,P04926,Malaria protein EXP-1
DB09275,Bismuth subcitrate potassium,SmallMoleculeDrug,O25926,ATP-dependent Clp protease ATP-binding subunit ClpX
DB09279,Fimasartan,SmallMoleculeDrug,P30556,Type-1 angiotensin II receptor
DB09280,Lumacaftor,SmallMoleculeDrug,P13569,Cystic fibrosis transmembrane conductance regulator
DB09282,Molsidomine,SmallMoleculeDrug,P33402,Guanylate cyclase soluble subunit alpha-2
DB09283,Trapidil,SmallMoleculeDrug,P54750,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A"
DB09283,Trapidil,SmallMoleculeDrug,Q01064,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1B"
DB09283,Trapidil,SmallMoleculeDrug,Q14123,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1C"
DB09283,Trapidil,SmallMoleculeDrug,Q9Y233,"cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A"
DB09283,Trapidil,SmallMoleculeDrug,P27815,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A"
DB09283,Trapidil,SmallMoleculeDrug,Q07343,"cAMP-specific 3',5'-cyclic phosphodiesterase 4B"
DB09283,Trapidil,SmallMoleculeDrug,Q08493,"cAMP-specific 3',5'-cyclic phosphodiesterase 4C"
DB09283,Trapidil,SmallMoleculeDrug,Q08499,"cAMP-specific 3',5'-cyclic phosphodiesterase 4D"
DB09283,Trapidil,SmallMoleculeDrug,Q9NP56,"cAMP-specific 3',5'-cyclic phosphodiesterase 7B"
DB09283,Trapidil,SmallMoleculeDrug,O00408,"cGMP-dependent 3',5'-cyclic phosphodiesterase"
DB09283,Trapidil,SmallMoleculeDrug,Q14432,"cGMP-inhibited 3',5'-cyclic phosphodiesterase A"
DB09283,Trapidil,SmallMoleculeDrug,Q13370,"cGMP-inhibited 3',5'-cyclic phosphodiesterase B"
DB09283,Trapidil,SmallMoleculeDrug,O76074,"cGMP-specific 3',5'-cyclic phosphodiesterase"
DB09283,Trapidil,SmallMoleculeDrug,P51160,"Cone cGMP-specific 3',5'-cyclic phosphodiesterase subunit alpha'"
DB09283,Trapidil,SmallMoleculeDrug,Q9HCR9,"Dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A"
DB09283,Trapidil,SmallMoleculeDrug,Q13946,"High affinity cAMP-specific 3',5'-cyclic phosphodiesterase 7A"
DB09283,Trapidil,SmallMoleculeDrug,O60658,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A"
DB09283,Trapidil,SmallMoleculeDrug,O95263,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B"
DB09283,Trapidil,SmallMoleculeDrug,O76083,"High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A"
DB09283,Trapidil,SmallMoleculeDrug,P16499,"Rod cGMP-specific 3',5'-cyclic phosphodiesterase subunit alpha"
DB09283,Trapidil,SmallMoleculeDrug,P35913,"Rod cGMP-specific 3',5'-cyclic phosphodiesterase subunit beta"
DB09285,Morniflumate,SmallMoleculeDrug,P09917,Arachidonate 5-lipoxygenase
DB09285,Morniflumate,SmallMoleculeDrug,P35354,Prostaglandin G/H synthase 2
DB09285,Morniflumate,SmallMoleculeDrug,Q15722,Leukotriene B4 receptor 1
DB09285,Morniflumate,SmallMoleculeDrug,P21731,Thromboxane A2 receptor
DB09286,Pipamperone,SmallMoleculeDrug,P14416,D(2) dopamine receptor
DB09286,Pipamperone,SmallMoleculeDrug,P28223,5-hydroxytryptamine receptor 2A
DB09286,Pipamperone,SmallMoleculeDrug,P35348,Alpha-1A adrenergic receptor
DB09286,Pipamperone,SmallMoleculeDrug,P35368,Alpha-1B adrenergic receptor
DB09286,Pipamperone,SmallMoleculeDrug,P25100,Alpha-1D adrenergic receptor
DB09286,Pipamperone,SmallMoleculeDrug,P21917,D(4) dopamine receptor
DB09286,Pipamperone,SmallMoleculeDrug,P21728,D(1A) dopamine receptor
DB09286,Pipamperone,SmallMoleculeDrug,P35462,D(3) dopamine receptor
DB09286,Pipamperone,SmallMoleculeDrug,P41595,5-hydroxytryptamine receptor 2B
DB09286,Pipamperone,SmallMoleculeDrug,P08913,Alpha-2A adrenergic receptor
DB09288,Propacetamol,SmallMoleculeDrug,P23219,Prostaglandin G/H synthase 1
DB09288,Propacetamol,SmallMoleculeDrug,P35354,Prostaglandin G/H synthase 2
DB09288,Propacetamol,SmallMoleculeDrug,Q8NER1,Transient receptor potential cation channel subfamily V member 1
DB09288,Propacetamol,SmallMoleculeDrug,P21554,Cannabinoid receptor 1
DB09289,Tianeptine,SmallMoleculeDrug,P42261,Glutamate receptor 1
DB09289,Tianeptine,SmallMoleculeDrug,P35372,Mu-type opioid receptor
DB09289,Tianeptine,SmallMoleculeDrug,P08908,5-hydroxytryptamine receptor 1A
DB09289,Tianeptine,SmallMoleculeDrug,P35462,D(3) dopamine receptor
DB09290,Ramosetron,SmallMoleculeDrug,P46098,5-hydroxytryptamine receptor 3A
DB09292,Sacubitril,SmallMoleculeDrug,P08473,Neprilysin
DB09295,Talniflumate,SmallMoleculeDrug,P23219,Prostaglandin G/H synthase 1
DB09295,Talniflumate,SmallMoleculeDrug,P35354,Prostaglandin G/H synthase 2
DB09295,Talniflumate,SmallMoleculeDrug,P51800,Chloride channel protein ClC-Ka
DB09296,Ombitasvir,SmallMoleculeDrug,Q5L478,Nonstructural protein 5A
DB09297,Paritaprevir,SmallMoleculeDrug,B0B3C9,Genome polyprotein
DB09299,Tenofovir alafenamide,SmallMoleculeDrug,Q72547,Reverse transcriptase/RNaseH
DB09300,Butylscopolamine,SmallMoleculeDrug,P20309,Muscarinic acetylcholine receptor M3
DB09300,Butylscopolamine,SmallMoleculeDrug,P08172,Muscarinic acetylcholine receptor M2
DB09301,Chondroitin sulfate,SmallMoleculeDrug,P23560,Brain-derived neurotrophic factor
DB09301,Chondroitin sulfate,SmallMoleculeDrug,P39905,Glial cell line-derived neurotrophic factor
DB09301,Chondroitin sulfate,SmallMoleculeDrug,P15692,Vascular endothelial growth factor A
DB09301,Chondroitin sulfate,SmallMoleculeDrug,P13500,C-C motif chemokine 2
DB09302,Alirocumab,BiotechDrug,Q8NBP7,Proprotein convertase subtilisin/kexin type 9
DB09304,Setiptiline,SmallMoleculeDrug,P08913,Alpha-2A adrenergic receptor
DB09304,Setiptiline,SmallMoleculeDrug,P18089,Alpha-2B adrenergic receptor
DB09304,Setiptiline,SmallMoleculeDrug,P18825,Alpha-2C adrenergic receptor
DB09304,Setiptiline,SmallMoleculeDrug,P08908,5-hydroxytryptamine receptor 1A
DB09304,Setiptiline,SmallMoleculeDrug,P28222,5-hydroxytryptamine receptor 1B
DB09304,Setiptiline,SmallMoleculeDrug,P28221,5-hydroxytryptamine receptor 1D
DB09304,Setiptiline,SmallMoleculeDrug,P28566,5-hydroxytryptamine receptor 1E
DB09304,Setiptiline,SmallMoleculeDrug,P30939,5-hydroxytryptamine receptor 1F
DB09304,Setiptiline,SmallMoleculeDrug,P28223,5-hydroxytryptamine receptor 2A
DB09304,Setiptiline,SmallMoleculeDrug,P41595,5-hydroxytryptamine receptor 2B
DB09304,Setiptiline,SmallMoleculeDrug,P28335,5-hydroxytryptamine receptor 2C
DB09304,Setiptiline,SmallMoleculeDrug,P46098,5-hydroxytryptamine receptor 3A
DB09304,Setiptiline,SmallMoleculeDrug,O95264,5-hydroxytryptamine receptor 3B
DB09304,Setiptiline,SmallMoleculeDrug,Q8WXA8,5-hydroxytryptamine receptor 3C
DB09304,Setiptiline,SmallMoleculeDrug,Q70Z44,5-hydroxytryptamine receptor 3D
DB09304,Setiptiline,SmallMoleculeDrug,A5X5Y0,5-hydroxytryptamine receptor 3E
DB09304,Setiptiline,SmallMoleculeDrug,Q13639,5-hydroxytryptamine receptor 4
DB09304,Setiptiline,SmallMoleculeDrug,P50406,5-hydroxytryptamine receptor 6
DB09304,Setiptiline,SmallMoleculeDrug,P34969,5-hydroxytryptamine receptor 7
DB09310,Coagulation Factor XIII A-Subunit (Recombinant),BiotechDrug,P05160,Coagulation factor XIII B chain
DB09317,"Synthetic Conjugated Estrogens, A",SmallMoleculeDrug,P03372,Estrogen receptor
DB09318,"Synthetic Conjugated Estrogens, B",SmallMoleculeDrug,P03372,Estrogen receptor
DB09324,Sulbactam,SmallMoleculeDrug,P00807,Beta-lactamase
DB09327,Tegafur-uracil,SmallMoleculeDrug,Q12882,Dihydropyrimidine dehydrogenase [NADP(+)]
DB09327,Tegafur-uracil,SmallMoleculeDrug,P04818,Thymidylate synthase
DB09329,"Antihemophilic Factor (Recombinant), PEGylated",BiotechDrug,P04275,von Willebrand factor
DB09330,Osimertinib,SmallMoleculeDrug,P00533,Epidermal growth factor receptor
DB09331,Daratumumab,BiotechDrug,P28907,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1
DB09332,Kappadione,SmallMoleculeDrug,P00734,Prothrombin
DB09332,Kappadione,SmallMoleculeDrug,P08709,Coagulation factor VII
DB09332,Kappadione,SmallMoleculeDrug,P00740,Coagulation factor IX
DB09332,Kappadione,SmallMoleculeDrug,P00742,Coagulation factor X
DB09332,Kappadione,SmallMoleculeDrug,P04070,Vitamin K-dependent protein C
DB09332,Kappadione,SmallMoleculeDrug,P38435,Vitamin K-dependent gamma-carboxylase
DB09332,Kappadione,SmallMoleculeDrug,P07225,Vitamin K-dependent protein S
DB09333,Iopodic acid,SmallMoleculeDrug,P55073,Thyroxine 5-deiodinase
DB09334,Seractide acetate,BiotechDrug,Q01718,Adrenocorticotropic hormone receptor
DB09336,Technetium Tc-99m nofetumomab merpentan,SmallMoleculeDrug,P16422,Epithelial cell adhesion molecule
DB09336,Technetium Tc-99m nofetumomab merpentan,SmallMoleculeDrug,P11836,B-lymphocyte antigen CD20
DB09338,Mersalyl,SmallMoleculeDrug,P05186,"Alkaline phosphatase, tissue-nonspecific isozyme"
DB09338,Mersalyl,SmallMoleculeDrug,P29972,Aquaporin-1
DB09338,Mersalyl,SmallMoleculeDrug,P53985,Monocarboxylate transporter 1
DB09343,Tipiracil,SmallMoleculeDrug,P19971,Thymidine phosphorylase
DB09351,Levobetaxolol,SmallMoleculeDrug,P08588,Beta-1 adrenergic receptor
DB09363,Rauwolfia serpentina root,SmallMoleculeDrug,Q05940,Synaptic vesicular amine transporter
DB09369,Polyestradiol phosphate,SmallMoleculeDrug,P03372,Estrogen receptor
DB09371,Norethynodrel,SmallMoleculeDrug,P03372,Estrogen receptor
DB09371,Norethynodrel,SmallMoleculeDrug,P10275,Androgen receptor
DB09371,Norethynodrel,SmallMoleculeDrug,P04278,Sex hormone-binding globulin
DB09389,Norgestrel,SmallMoleculeDrug,P06401,Progesterone receptor
DB09389,Norgestrel,SmallMoleculeDrug,P18405,3-oxo-5-alpha-steroid 4-dehydrogenase 1
DB09389,Norgestrel,SmallMoleculeDrug,P10275,Androgen receptor
DB09401,Isosorbide,SmallMoleculeDrug,P10415,Apoptosis regulator Bcl-2
DB09401,Isosorbide,SmallMoleculeDrug,Q07817,Bcl-2-like protein 1
DB09401,Isosorbide,SmallMoleculeDrug,Q07820,Induced myeloid leukemia cell differentiation protein Mcl-1
DB09409,Magnesium acetate tetrahydrate,SmallMoleculeDrug,Q05586,"Glutamate receptor ionotropic, NMDA 1"
DB09409,Magnesium acetate tetrahydrate,SmallMoleculeDrug,Q12879,"Glutamate receptor ionotropic, NMDA 2A"
DB09409,Magnesium acetate tetrahydrate,SmallMoleculeDrug,Q13224,"Glutamate receptor ionotropic, NMDA 2B"
DB09409,Magnesium acetate tetrahydrate,SmallMoleculeDrug,Q14957,"Glutamate receptor ionotropic, NMDA 2C"
DB09409,Magnesium acetate tetrahydrate,SmallMoleculeDrug,O15399,"Glutamate receptor ionotropic, NMDA 2D"
DB09409,Magnesium acetate tetrahydrate,SmallMoleculeDrug,Q8TCU5,"Glutamate receptor ionotropic, NMDA 3A"
DB09409,Magnesium acetate tetrahydrate,SmallMoleculeDrug,O60391,"Glutamate receptor ionotropic, NMDA 3B"
DB09418,Potassium perchlorate,SmallMoleculeDrug,Q92911,Sodium/iodide cotransporter
DB09421,Protirelin,SmallMoleculeDrug,P34981,Thyrotropin-releasing hormone receptor
DB09422,Soybean oil,SmallMoleculeDrug,Q07869,Peroxisome proliferator-activated receptor alpha
DB09460,Sodium carbonate,SmallMoleculeDrug,P00915,Carbonic anhydrase 1
DB09460,Sodium carbonate,SmallMoleculeDrug,P00918,Carbonic anhydrase 2
DB09460,Sodium carbonate,SmallMoleculeDrug,P22748,Carbonic anhydrase 4
DB09460,Sodium carbonate,SmallMoleculeDrug,Q16790,Carbonic anhydrase 9
DB09462,Glycerin,SmallMoleculeDrug,Q03181,Peroxisome proliferator-activated receptor delta
DB09462,Glycerin,SmallMoleculeDrug,O60760,Hematopoietic prostaglandin D synthase
DB09462,Glycerin,SmallMoleculeDrug,P37700,Endoglucanase G
DB09462,Glycerin,SmallMoleculeDrug,P09211,Glutathione S-transferase P
DB09462,Glycerin,SmallMoleculeDrug,Q9NZK7,Group IIE secretory phospholipase A2
DB09462,Glycerin,SmallMoleculeDrug,Q9NPH2,Inositol-3-phosphate synthase 1
DB09462,Glycerin,SmallMoleculeDrug,P13632,C4-dicarboxylate transport transcriptional regulatory protein DctD
DB09462,Glycerin,SmallMoleculeDrug,P00325,Alcohol dehydrogenase 1B
DB09462,Glycerin,SmallMoleculeDrug,Q14643,"Inositol 1,4,5-trisphosphate receptor type 1"
DB09462,Glycerin,SmallMoleculeDrug,P09466,Glycodelin
DB09462,Glycerin,SmallMoleculeDrug,P17050,Alpha-N-acetylgalactosaminidase
DB09462,Glycerin,SmallMoleculeDrug,Q52369,Cytochrome c4
DB09462,Glycerin,SmallMoleculeDrug,Q93PP9,Bacterioferritin
DB09462,Glycerin,SmallMoleculeDrug,P37173,TGF-beta receptor type-2
DB09462,Glycerin,SmallMoleculeDrug,P0A6E4,Argininosuccinate synthase
DB09462,Glycerin,SmallMoleculeDrug,Q8GR70,Enolase
DB09462,Glycerin,SmallMoleculeDrug,P84077,ADP-ribosylation factor 1
DB09462,Glycerin,SmallMoleculeDrug,P52477,Multidrug resistance protein MexA
DB09462,Glycerin,SmallMoleculeDrug,O43252,Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1
DB09462,Glycerin,SmallMoleculeDrug,P06988,Histidinol dehydrogenase
DB09462,Glycerin,SmallMoleculeDrug,P23367,DNA mismatch repair protein MutL
DB09462,Glycerin,SmallMoleculeDrug,P0AER0,Glycerol uptake facilitator protein
DB09462,Glycerin,SmallMoleculeDrug,P69924,Ribonucleoside-diphosphate reductase 1 subunit beta
DB09462,Glycerin,SmallMoleculeDrug,P17802,Adenine DNA glycosylase
DB09462,Glycerin,SmallMoleculeDrug,O14717,tRNA (cytosine(38)-C(5))-methyltransferase
DB09472,Sodium sulfate,SmallMoleculeDrug,P00918,Carbonic anhydrase 2
DB09472,Sodium sulfate,SmallMoleculeDrug,P00915,Carbonic anhydrase 1
DB09477,Enalaprilat,SmallMoleculeDrug,P12821,Angiotensin-converting enzyme
DB09477,Enalaprilat,SmallMoleculeDrug,P46663,B1 bradykinin receptor
DB09481,Magnesium carbonate,SmallMoleculeDrug,Q05586,"Glutamate receptor ionotropic, NMDA 1"
DB09481,Magnesium carbonate,SmallMoleculeDrug,Q12879,"Glutamate receptor ionotropic, NMDA 2A"
DB09481,Magnesium carbonate,SmallMoleculeDrug,Q13224,"Glutamate receptor ionotropic, NMDA 2B"
DB09481,Magnesium carbonate,SmallMoleculeDrug,Q14957,"Glutamate receptor ionotropic, NMDA 2C"
DB09481,Magnesium carbonate,SmallMoleculeDrug,O15399,"Glutamate receptor ionotropic, NMDA 2D"
DB09481,Magnesium carbonate,SmallMoleculeDrug,Q8TCU5,"Glutamate receptor ionotropic, NMDA 3A"
DB09481,Magnesium carbonate,SmallMoleculeDrug,O60391,"Glutamate receptor ionotropic, NMDA 3B"
DB09488,Acrivastine,SmallMoleculeDrug,P35367,Histamine H1 receptor
DB09510,Urea C-13,SmallMoleculeDrug,Q8KT33,Urease
DB09513,Urea C-14,SmallMoleculeDrug,Q8KT33,Urease
DB09517,Sodium ferric gluconate complex,SmallMoleculeDrug,P02792,Ferritin light chain
DB09517,Sodium ferric gluconate complex,SmallMoleculeDrug,P69905,Hemoglobin subunit alpha
DB09517,Sodium ferric gluconate complex,SmallMoleculeDrug,P68871,Hemoglobin subunit beta
DB09526,Hydroquinone,SmallMoleculeDrug,P14679,Tyrosinase
DB09532,Secretin human,BiotechDrug,P47872,Secretin receptor
DB09535,Octocrylene,SmallMoleculeDrug,P03372,Estrogen receptor
DB09535,Octocrylene,SmallMoleculeDrug,Q92731,Estrogen receptor beta
DB09536,Titanium dioxide,SmallMoleculeDrug,Q9UEW3,Macrophage receptor MARCO
DB09552,Thonzonium,SmallMoleculeDrug,P21283,V-type proton ATPase subunit C 1
DB09555,Dexchlorpheniramine maleate,SmallMoleculeDrug,P35367,Histamine H1 receptor
DB09559,Necitumumab,BiotechDrug,P00533,Epidermal growth factor receptor
DB09564,Insulin Degludec,BiotechDrug,P06213,Insulin receptor
DB09568,Omega-3-carboxylic acids,SmallMoleculeDrug,Q96PD7,Diacylglycerol O-acyltransferase 2
DB09568,Omega-3-carboxylic acids,SmallMoleculeDrug,Q99714,3-hydroxyacyl-CoA dehydrogenase type-2
DB09568,Omega-3-carboxylic acids,SmallMoleculeDrug,P30084,"Enoyl-CoA hydratase, mitochondrial"
DB09568,Omega-3-carboxylic acids,SmallMoleculeDrug,Q16836,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial"
DB09568,Omega-3-carboxylic acids,SmallMoleculeDrug,Q9GZR5,Elongation of very long chain fatty acids protein 4
DB09568,Omega-3-carboxylic acids,SmallMoleculeDrug,P06858,Lipoprotein lipase
DB10770,Foreskin fibroblast (neonatal),BiotechDrug,P05231,Interleukin-6
DB10770,Foreskin fibroblast (neonatal),BiotechDrug,P17948,Vascular endothelial growth factor receptor 1
DB10770,Foreskin fibroblast (neonatal),BiotechDrug,P14778,Interleukin-1 receptor type 1
DB10770,Foreskin fibroblast (neonatal),BiotechDrug,P37173,TGF-beta receptor type-2
DB10770,Foreskin fibroblast (neonatal),BiotechDrug,P05230,Fibroblast growth factor 1
DB10770,Foreskin fibroblast (neonatal),BiotechDrug,P01579,Interferon gamma
DB10770,Foreskin fibroblast (neonatal),BiotechDrug,P21802,Fibroblast growth factor receptor 2
DB10770,Foreskin fibroblast (neonatal),BiotechDrug,P15509,Granulocyte-macrophage colony-stimulating factor receptor subunit alpha
DB10770,Foreskin fibroblast (neonatal),BiotechDrug,P09619,Platelet-derived growth factor receptor beta
DB10770,Foreskin fibroblast (neonatal),BiotechDrug,P01137,Transforming growth factor beta-1
DB10770,Foreskin fibroblast (neonatal),BiotechDrug,P01375,Tumor necrosis factor
DB10772,Foreskin keratinocyte (neonatal),BiotechDrug,P05230,Fibroblast growth factor 1
DB10772,Foreskin keratinocyte (neonatal),BiotechDrug,P00533,Epidermal growth factor receptor
DB10772,Foreskin keratinocyte (neonatal),BiotechDrug,P15509,Granulocyte-macrophage colony-stimulating factor receptor subunit alpha
DB10772,Foreskin keratinocyte (neonatal),BiotechDrug,P01584,Interleukin-1 beta
DB10772,Foreskin keratinocyte (neonatal),BiotechDrug,P05231,Interleukin-6
DB10772,Foreskin keratinocyte (neonatal),BiotechDrug,P01579,Interferon gamma
DB10772,Foreskin keratinocyte (neonatal),BiotechDrug,P21802,Fibroblast growth factor receptor 2
DB10772,Foreskin keratinocyte (neonatal),BiotechDrug,P16234,Platelet-derived growth factor receptor alpha
DB10772,Foreskin keratinocyte (neonatal),BiotechDrug,P37173,TGF-beta receptor type-2
DB10772,Foreskin keratinocyte (neonatal),BiotechDrug,P01137,Transforming growth factor beta-1
DB10772,Foreskin keratinocyte (neonatal),BiotechDrug,P01375,Tumor necrosis factor
DB10772,Foreskin keratinocyte (neonatal),BiotechDrug,P15692,Vascular endothelial growth factor A
DB11059,Carboxymethylcellulose,SmallMoleculeDrug,P11166,"Solute carrier family 2, facilitated glucose transporter member 1"
DB11064,Homosalate,SmallMoleculeDrug,P06401,Progesterone receptor
DB11064,Homosalate,SmallMoleculeDrug,P10275,Androgen receptor
DB11064,Homosalate,SmallMoleculeDrug,P03372,Estrogen receptor
DB11071,Phenyl salicylate,SmallMoleculeDrug,P23219,Prostaglandin G/H synthase 1
DB11071,Phenyl salicylate,SmallMoleculeDrug,P35354,Prostaglandin G/H synthase 2
DB11075,Hypromellose,SmallMoleculeDrug,P16422,Epithelial cell adhesion molecule
DB11077,Polyethylene glycol 400,SmallMoleculeDrug,P22413,Ectonucleotide pyrophosphatase/phosphodiesterase family member 1
DB11079,Trolamine salicylate,SmallMoleculeDrug,P23219,Prostaglandin G/H synthase 1
DB11079,Trolamine salicylate,SmallMoleculeDrug,P35354,Prostaglandin G/H synthase 2
DB11081,Aluminum chloride,SmallMoleculeDrug,P00367,"Glutamate dehydrogenase 1, mitochondrial"
DB11085,Resorcinol,SmallMoleculeDrug,P07202,Thyroid peroxidase
DB11087,Pyrethrum extract,SmallMoleculeDrug,O75469,Nuclear receptor subfamily 1 group I member 2
DB11090,Potassium nitrate,SmallMoleculeDrug,Q12809,Potassium voltage-gated channel subfamily H member 2
DB11093,Calcium Citrate,SmallMoleculeDrug,P41180,Extracellular calcium-sensing receptor
DB11093,Calcium Citrate,SmallMoleculeDrug,P27797,Calreticulin
DB11093,Calcium Citrate,SmallMoleculeDrug,Q99828,Calcium and integrin-binding protein 1
DB11093,Calcium Citrate,SmallMoleculeDrug,O75340,Programmed cell death protein 6
DB11093,Calcium Citrate,SmallMoleculeDrug,P30626,Sorcin
DB11093,Calcium Citrate,SmallMoleculeDrug,Q99653,Calcineurin B homologous protein 1
DB11093,Calcium Citrate,SmallMoleculeDrug,P09486,SPARC
DB11093,Calcium Citrate,SmallMoleculeDrug,P27824,Calnexin
DB11093,Calcium Citrate,SmallMoleculeDrug,P35556,Fibrillin-2
DB11093,Calcium Citrate,SmallMoleculeDrug,P04271,Protein S100-B
DB11093,Calcium Citrate,SmallMoleculeDrug,O14958,Calsequestrin-2
DB11093,Calcium Citrate,SmallMoleculeDrug,Q15493,Regucalcin
DB11093,Calcium Citrate,SmallMoleculeDrug,Q9UBV8,Peflin
